snail_id	date	species	colour	beach_length	beach	weight	sh	sw	ssh	trematode_presence	egg_presence	parasite_collected	parasite_load	trematode_species	behaviour_study	microplastics
FCP254	16/11/23	common	NA	127	flushing	5.69	24.4	18.9	13.1	no	no	NA	NA	NA	yes	NA
FCP255	16/11/23	common	NA	127	flushing	5.54	25.1	18.8	14.9	no	no	NA	NA	NA	yes	NA
FCP256	16/11/23	common	NA	127	flushing	5.11	23.4	17.8	13.8	no	no	NA	NA	NA	yes	NA
FCP257	16/11/23	common	NA	127	flushing	3.78	22.8	17.1	12.6	no	no	NA	NA	NA	yes	NA
FCP258	16/11/23	common	NA	127	flushing	4.38	22.4	16.6	12.8	no	no	NA	NA	NA	yes	NA
FCP259	16/11/23	common	NA	127	flushing	4.75	23.4	17.7	13.8	no	no	NA	NA	NA	yes	NA
FCP260	16/11/23	common	NA	127	flushing	2.69	19	14.9	10.6	no	no	NA	NA	NA	yes	NA
FCP261	16/11/23	common	NA	127	flushing	4.51	22.7	17.1	12.7	no	no	NA	NA	NA	yes	NA
FCP262	16/11/23	common	NA	127	flushing	5.5	24.7	18.4	14.9	yes	no	yes	low	tbc	yes	NA
FCP263	16/11/23	common	NA	127	flushing	4.44	24.2	16.6	14.1	no	no	NA	NA	NA	yes	NA
FCP264	16/11/23	common	NA	127	flushing	5.07	25.3	19.7	13.2	no	no	NA	NA	NA	yes	NA
FCP265	16/11/23	common	NA	127	flushing	2.89	2.4	16	12.2	no	no	NA	NA	NA	yes	NA
FCP266	16/11/23	common	NA	127	flushing	2.87	20.2	14.9	10.9	no	no	NA	NA	NA	yes	NA
FCP267	16/11/23	common	NA	127	flushing	2.86	20.3	15.1	11.8	no	no	NA	NA	NA	yes	NA
FCP268	16/11/23	common	NA	127	flushing	4.84	23.4	17.4	12.6	no	no	NA	NA	NA	yes	NA
FCP269	16/11/23	common	NA	127	flushing	4.03	22.6	16.4	13.9	no	no	NA	NA	NA	yes	NA
FCP270	16/11/23	common	NA	127	flushing	6.02	25.8	19.3	15.3	yes	no	yes	low	tbc	yes	NA
FCP271	16/11/23	common	NA	127	flushing	4.83	23.9	17.2	14.1	no	no	NA	NA	NA	yes	NA
FCP272	16/11/23	common	NA	127	flushing	4.88	23.9	19	14.5	no	no	NA	NA	NA	yes	NA
FCP273	16/11/23	common	NA	127	flushing	5.17	25.2	17.7	15.2	no	no	NA	NA	NA	yes	NA
FCP274	16/11/23	common	NA	127	flushing	5.38	24.1	19.4	14	no	no	NA	NA	NA	yes	NA
FCP275	16/11/23	common	NA	127	flushing	5.65	26	19.3	15.7	no	no	NA	NA	NA	yes	NA
FCP276	16/11/23	common	NA	127	flushing	4.78	23.1	19	12.2	yes	no	yes	low	tbc	yes	NA
FCP277	16/11/23	common	NA	127	flushing	4.87	23.5	18.9	13.8	no	no	NA	NA	NA	yes	NA
FCP278	16/11/23	common	NA	127	flushing	5.58	26	19	16.4	no	no	NA	NA	NA	yes	NA
FCP279	16/11/23	common	NA	127	flushing	3.9	21.3	16.8	12.4	no	no	NA	NA	NA	yes	NA
FCP280	16/11/23	common	NA	127	flushing	4.22	23	17.7	14.2	no	yes	NA	NA	NA	yes	NA
FCP281	16/11/23	common	NA	127	flushing	4.27	23	17.8	13.7	no	no	NA	NA	NA	yes	NA
FCP282	16/11/23	common	NA	127	flushing	4.46	23.3	18.9	14.1	no	no	NA	NA	NA	yes	NA
FCP283	16/11/23	common	NA	127	flushing	3.28	21.2	16.6	11.9	no	no	NA	NA	NA	yes	NA
FCP284	16/11/23	common	NA	127	flushing	5.23	24.3	19.2	14.3	no	no	NA	NA	NA	yes	NA
FCP285	16/11/23	common	NA	127	flushing	5.39	24.5	19.2	15.7	yes	no	yes	low	tbc	yes	NA
FCP286	16/11/23	common	NA	127	flushing	5.91	25.6	19.8	16.4	yes	no	yes	medium	tbc	yes	NA
FCP287	16/11/23	common	NA	127	flushing	5.24	24.6	19.1	14.7	no	no	NA	NA	NA	yes	NA
FCP288	16/11/23	common	NA	127	flushing	6.27	26.1	20.5	15	no	no	NA	NA	NA	yes	NA
FCP289	16/11/23	common	NA	127	flushing	5.65	25.8	19.5	16	no	no	NA	NA	NA	yes	NA
FCP290	16/11/23	common	NA	127	flushing	3.33	21.1	16.5	12.5	no	no	NA	NA	NA	yes	NA
FCP291	16/11/23	common	NA	127	flushing	4.23	23.3	17.1	13.6	no	no	NA	NA	NA	yes	NA
FCP292	16/11/23	common	NA	127	flushing	5.76	23.9	19.9	15	no	no	NA	NA	NA	yes	NA
FCP293	16/11/23	common	NA	127	flushing	3.72	21.8	16.7	12.5	no	no	NA	NA	NA	yes	NA
FCP294	16/11/23	common	NA	127	flushing	7.06	26.6	22.5	14.9	no	no	NA	NA	NA	yes	NA
FCP295	16/11/23	common	NA	127	flushing	4.9	23.6	19.1	14.7	yes	no	yes	low	tbc	yes	NA
FCP296	16/11/23	common	NA	127	flushing	3.46	22.6	18.2	13.7	no	no	NA	NA	NA	yes	NA
FCP297	16/11/23	common	NA	127	flushing	3.92	21.9	16.8	14.1	no	no	NA	NA	NA	yes	NA
FCP298	16/11/23	common	NA	127	flushing	4.49	21.7	16.2	14.1	no	yes	NA	NA	NA	yes	NA
FCP299	16/11/23	common	NA	127	flushing	4.89	22.6	17.7	14.3	no	no	NA	NA	NA	yes	NA
FCP300	16/11/23	common	NA	127	flushing	4.51	22.7	17.3	14.3	no	no	NA	NA	NA	yes	NA
CPC1	23/11/23	common 	NA	266	castle 	4.66	23.1	13.6	12.2	no	no	NA	NA	NA	yes	NA
CPC2	23/11/23	common 	NA	266	castle 	5.29	25.1	14.2	13.9	no	no	NA	NA	NA	yes	NA
CPC3	23/11/23	common 	NA	266	castle 	4.13	22.6	13.7	12	no	no	NA	NA	NA	yes	NA
CPC4	23/11/23	common 	NA	266	castle 	4.44	23	13.9	12.4	no	no	NA	NA	NA	yes	NA
CPC5	23/11/23	common 	NA	266	castle 	4.28	22.7	13.7	12.3	no	no	NA	NA	NA	yes	NA
CPC6	23/11/23	common 	NA	266	castle 	3.92	22.5	13.2	11.8	no	no	NA	NA	NA	yes	NA
CPC7	23/11/23	common 	NA	266	castle 	4.09	22.2	14	11.9	no	no	NA	NA	NA	yes	NA
CPC8	23/11/23	common 	NA	266	castle 	4.86	22.6	13.3	12.9	no	no	NA	NA	NA	yes	NA
CPC9	23/11/23	common 	NA	266	castle 	4.81	25.5	15.2	14.4	no	no	NA	NA	NA	yes	NA
CPC10	23/11/23	common 	NA	266	castle 	4.34	22	12.6	12.4	no	no	NA	NA	NA	yes	NA
CPC11	23/11/23	common 	NA	266	castle 	4.61	26.1	14.4	15.3	no	no	NA	NA	NA	yes	NA
CPC12	23/11/23	common 	NA	266	castle 	3.77	22.1	13.1	11.6	no	no	NA	NA	NA	yes	NA
CPC13	23/11/23	common 	NA	266	castle 	3.71	22.1	13.6	12.5	no	no	NA	NA	NA	yes	NA
CPC14	23/11/23	common 	NA	266	castle 	3.71	21.5	12.8	11.1	no	no	NA	NA	NA	yes	NA
CPC15	23/11/23	common 	NA	266	castle 	4.58	23.7	13.9	12.8	no	no	NA	NA	NA	yes	NA
CPC16	23/11/23	common 	NA	266	castle 	3.99	22.1	13.1	11.8	no	no	NA	NA	NA	yes	NA
CPC17	23/11/23	common 	NA	266	castle 	5.32	26.7	15.1	14.7	no	no	NA	NA	NA	yes	NA
CPC18	23/11/23	common 	NA	266	castle 	4.47	24.4	13.9	13.4	no	no	NA	NA	NA	yes	NA
CPC19	23/11/23	common 	NA	266	castle 	4.48	23.7	14.6	13.7	no	no	NA	NA	NA	yes	NA
CPC20	23/11/23	common 	NA	266	castle 	4.11	21.9	13.1	10.7	no	no	NA	NA	NA	yes	NA
CPC21	23/11/23	common 	NA	266	castle 	3.67	22.6	13.6	12.6	no	no	NA	NA	NA	yes	NA
CPC22	23/11/23	common 	NA	266	castle 	3.98	21.5	13.4	11	no	no	NA	NA	NA	yes	NA
CPC23	23/11/23	common 	NA	266	castle 	5.36	24.8	14.6	13.6	no	no	NA	NA	NA	yes	NA
CPC24	23/11/23	common 	NA	266	castle 	3.74	22	12.7	12.2	no	no	NA	NA	NA	yes	NA
CPC25	23/11/23	common 	NA	266	castle 	4.22	22.3	13.5	11.8	no	no	NA	NA	NA	yes	NA
CPC26	23/11/23	common 	NA	266	castle 	4.42	23.5	13.3	13.1	no	no	NA	NA	NA	yes	NA
CPC27	23/11/23	common 	NA	266	castle 	4.19	22.5	12.9	12.1	no	no	NA	NA	NA	yes	NA
CPC28	23/11/23	common 	NA	266	castle 	4.25	21.8	13.3	11.6	no	no	NA	NA	NA	yes	NA
CPC29	23/11/23	common 	NA	266	castle 	3.97	21.9	13	12.1	no	no	NA	NA	NA	yes	NA
CPC30	23/11/23	common 	NA	266	castle 	3.93	21.3	12.7	11	no	no	NA	NA	NA	yes	NA
CPC31	23/11/23	common 	NA	266	castle 	4.66	22.9	13.3	12.4	no	no	NA	NA	NA	yes	NA
CPC32	23/11/23	common 	NA	266	castle 	4.39	22.5	13.1	12.3	no	no	NA	NA	NA	yes	NA
CPC33	23/11/23	common 	NA	266	castle 	6.37	26.7	15.9	15.3	no	no	NA	NA	NA	yes	NA
CPC34	23/11/23	common 	NA	266	castle 	5.5	24.8	12.7	13.5	no	no	NA	NA	NA	yes	NA
CPC35	23/11/23	common 	NA	266	castle 	4.05	21.7	13.1	11.7	no	no	NA	NA	NA	yes	NA
CPC36	23/11/23	common 	NA	266	castle 	4.74	23.6	13.6	13.4	no	no	NA	NA	NA	yes	NA
CPC37	23/11/23	common 	NA	266	castle 	4.18	22	13	11.6	no	no	NA	NA	NA	yes	NA
CPC38	23/11/23	common 	NA	266	castle 	5.62	23.2	14	12	no	no	NA	NA	NA	yes	NA
CPC39	23/11/23	common 	NA	266	castle 	5.37	25	13.8	13.4	no	no	NA	NA	NA	yes	NA
CPC40	23/11/23	common 	NA	266	castle 	4.39	22.7	13	12.9	no	no	NA	NA	NA	yes	NA
CPC41	23/11/23	common 	NA	266	castle 	4.3	24	12.7	13.8	no	no	NA	NA	NA	yes	NA
CPC42	23/11/23	common 	NA	266	castle 	4.01	23.3	14.4	13.1	no	no	NA	NA	NA	yes	NA
CPC43	23/11/23	common 	NA	266	castle 	3.93	21.8	13.2	12.5	no	no	NA	NA	NA	yes	NA
CPC44	23/11/23	common 	NA	266	castle 	4.42	24.9	13	13.8	no	no	NA	NA	NA	yes	NA
CPC45	23/11/23	common 	NA	266	castle 	4.16	22.5	13.2	11.6	no	no	NA	NA	NA	yes	NA
CPC46	23/11/23	common 	NA	266	castle 	5.87	27.7	14.2	16.2	no	no	NA	NA	NA	yes	NA
CPC47	23/11/23	common 	NA	266	castle 	4.83	24.4	14.5	13.1	no	no	NA	NA	NA	yes	NA
CPC48	23/11/23	common 	NA	266	castle 	4.29	22.7	13.7	12.5	no	no	NA	NA	NA	yes	NA
CPC49	23/11/23	common 	NA	266	castle 	3.87	22.8	12.6	11.8	no	no	NA	NA	NA	yes	NA
CPC50	23/11/23	common 	NA	266	castle 	4.84	22.6	14.7	13	no	no	NA	NA	NA	yes	NA
CPC51	23/11/23	common 	NA	266	castle 	3.73	21.8	13.2	13.8	no	no	NA	NA	NA	yes	NA
CPC52	23/11/23	common 	NA	266	castle 	6.64	25.4	15.5	15.1	no	no	NA	NA	NA	yes	NA
CPC53	23/11/23	common 	NA	266	castle 	5.67	25.9	14.9	14.4	no	no	NA	NA	NA	yes	NA
CPC54	23/11/23	common 	NA	266	castle 	5.64	26	15.2	14.9	no	no	NA	NA	NA	yes	NA
CPC55	23/11/23	common 	NA	266	castle 	4.96	22.9	14.1	12.4	no	no	NA	NA	NA	yes	NA
CPC56	23/11/23	common 	NA	266	castle 	3.65	21.4	12.4	11.7	no	no	NA	NA	NA	yes	NA
CPC57	23/11/23	common 	NA	266	castle 	4.57	23	13.8	12.3	no	no	NA	NA	NA	yes	NA
CPC58	23/11/23	common 	NA	266	castle 	4.28	22.9	14	12.3	no	no	NA	NA	NA	yes	NA
CPC59	23/11/23	common 	NA	266	castle 	3.76	22.6	13	12.1	no	no	NA	NA	NA	yes	NA
CPC60	23/11/23	common 	NA	266	castle 	4.21	22.8	14.3	12.6	no	no	NA	NA	NA	yes	NA
CPC61	23/11/23	common 	NA	266	castle 	4.22	22.1	12.9	11.7	no	no	NA	NA	NA	yes	NA
CPC62	23/11/23	common 	NA	266	castle 	3.93	21.3	13.2	11.3	no	no	NA	NA	NA	yes	NA
CPC63	23/11/23	common 	NA	266	castle 	4.42	24.3	14.7	14.1	no	no	NA	NA	NA	yes	NA
CPC64	23/11/23	common 	NA	266	castle 	4.57	23	13.5	12.9	no	no	NA	NA	NA	yes	NA
CPC65	23/11/23	common 	NA	266	castle 	4.07	21.6	12.7	11.5	no	no	NA	NA	NA	yes	NA
CPC66	23/11/23	common 	NA	266	castle 	4.85	24	13.4	12.7	no	no	NA	NA	NA	yes	NA
CPC67	23/11/23	common 	NA	266	castle 	4.87	24.7	15.3	13.3	yes	no 	yes	low	tbc	yes	NA
CPC68	23/11/23	common 	NA	266	castle 	4.1	23.1	13.4	12.3	no	no 	NA	NA	NA	yes	NA
CPC69	23/11/23	common 	NA	266	castle 	5.92	27	15.8	15.3	no	no 	NA	NA	NA	yes	NA
CPC70	23/11/23	common 	NA	266	castle 	5.34	26.5	15.8	14.1	no	no 	NA	NA	NA	yes	NA
CPC71	23/11/23	common 	NA	266	castle 	3.87	21.5	12.5	13.1	no	no 	NA	NA	NA	yes	NA
CPC72	23/11/23	common 	NA	266	castle 	4.22	24.1	14.4	13.2	no	no 	NA	NA	NA	yes	NA
CPC73	23/11/23	common 	NA	266	castle 	5.22	24.8	14.2	13.3	no	no 	NA	NA	NA	yes	NA
CPC74	23/11/23	common 	NA	266	castle 	5.74	25.4	16.2	14.8	no	no 	NA	NA	NA	yes	NA
CPC75	23/11/23	common 	NA	266	castle 	5.27	24.6	14.2	12.7	no	no 	NA	NA	NA	yes	NA
CPC76	23/11/23	common 	NA	266	castle 	4.7	23.4	14	12.9	no	no 	NA	NA	NA	yes	NA
CPC77	23/11/23	common 	NA	266	castle 	5.44	25.2	14.6	13.7	no	no 	NA	NA	NA	yes	NA
CPC78	23/11/23	common 	NA	266	castle 	4.96	24.1	13.7	12.4	no	no 	NA	NA	NA	yes	NA
CPC79	23/11/23	common 	NA	266	castle 	5.83	26.8	15.6	14.5	no	no 	NA	NA	NA	yes	NA
CPC80	23/11/23	common 	NA	266	castle 	6.04	26.4	16.1	14.4	no	no 	NA	NA	NA	yes	NA
CPC81	23/11/23	common 	NA	266	castle 	5.03	23.5	14.4	13.4	no	no 	NA	NA	NA	yes	NA
CPC82	23/11/23	common 	NA	266	castle 	4.75	22.9	14	12.9	yes	no 	yes	low	tbc	yes	NA
CPC83	23/11/23	common 	NA	266	castle 	5.14	23.7	14.2	13.5	no	no 	NA	NA	NA	yes	NA
CPC84	23/11/23	common 	NA	266	castle 	4.76	23.4	13.9	13.1	no	no 	NA	NA	NA	yes	NA
CPC85	23/11/23	common 	NA	266	castle 	4.63	22	13.4	12.6	no	no 	NA	NA	NA	yes	NA
CPC86	23/11/23	common 	NA	266	castle 	5.57	23.9	13.6	13	no	no 	NA	NA	NA	yes	NA
CPC87	23/11/23	common 	NA	266	castle 	5.03	23.8	14.6	13.7	no	no 	NA	NA	NA	yes	NA
CPC88	23/11/23	common 	NA	266	castle 	4.24	21.8	12.9	11.3	no	no 	NA	NA	NA	yes	NA
CPC89	23/11/23	common 	NA	266	castle 	4.16	23	13.5	12.7	no	no 	NA	NA	NA	yes	NA
CPC90	23/11/23	common 	NA	266	castle 	4.64	24	13	13	no	no 	NA	NA	NA	yes	NA
CPC91	23/11/23	common 	NA	266	castle 	4.98	23.6	13.9	12.9	no	no 	NA	NA	NA	yes	NA
CPC92	23/11/23	common 	NA	266	castle 	4.35	23.5	13.3	11.9	no	no 	NA	NA	NA	yes	NA
CPC93	23/11/23	common 	NA	266	castle 	4.42	23.3	13.2	12	no	no 	NA	NA	NA	yes	NA
CPC94	23/11/23	common 	NA	266	castle 	4.28	22.4	13.9	12.1	no	no 	NA	NA	NA	yes	NA
CPC95	23/11/23	common 	NA	266	castle 	4.86	23.4	13.8	12.2	no	no 	NA	NA	NA	yes	NA
CPC96	23/11/23	common 	NA	266	castle 	4.8	24.7	14.2	14.2	no	no 	NA	NA	NA	yes	NA
CPC97	23/11/23	common 	NA	266	castle 	4.49	23.7	13.4	13	no	no 	NA	NA	NA	yes	NA
CPC98	23/11/23	common 	NA	266	castle 	4.48	23.3	14.1	12.6	no	no 	NA	NA	NA	yes	NA
CPC99	23/11/23	common 	NA	266	castle 	4.84	23.9	13.8	12.9	no	no 	NA	NA	NA	yes	NA
CPC100	23/11/23	common 	NA	266	castle 	3.68	21.5	13.4	11.3	no	no 	NA	NA	NA	yes	NA
CPC101	23/11/23	common 	NA	266	castle 	3.99	21.9	13.1	11.7	no	no 	NA	NA	NA	yes	NA
CPC102	23/11/23	common 	NA	266	castle 	3.99	23.4	13.2	12.5	no	no 	NA	NA	NA	yes	NA
CPC103	23/11/23	common 	NA	266	castle 	4.78	22.9	14.7	14.3	no	no 	NA	NA	NA	yes	NA
CPC104	23/11/23	common 	NA	266	castle 	4.17	22.8	13.1	12.6	no	no 	NA	NA	NA	yes	NA
CPC105	23/11/23	common 	NA	266	castle 	5.58	25.5	13.1	13.7	no	no 	NA	NA	NA	yes	NA
CPC106	23/11/23	common 	NA	266	castle 	4.46	22.8	13.2	13.4	no	no 	NA	NA	NA	yes	NA
CPC107	23/11/23	common 	NA	266	castle 	4.06	22.9	13.7	12.5	no	no 	NA	NA	NA	yes	NA
CPC108	23/11/23	common 	NA	266	castle 	4.2	24	13.8	12.6	no	no 	NA	NA	NA	yes	NA
CPC109	23/11/23	common 	NA	266	castle 	3.83	22.1	13.3	11.8	no	no 	NA	NA	NA	yes	NA
CPC110	23/11/23	common 	NA	266	castle 	4.79	22.8	13.1	12.9	no	no 	NA	NA	NA	yes	NA
CPC111	23/11/23	common 	NA	266	castle 	3.86	22.1	13.5	12	no	no 	NA	NA	NA	yes	NA
CPC112	23/11/23	common 	NA	266	castle 	4.61	22.6	13.6	11.9	no	no 	NA	NA	NA	yes	NA
CPC113	23/11/23	common 	NA	266	castle 	4.51	21.4	13.9	11.8	no	no 	NA	NA	NA	yes	NA
CPC114	23/11/23	common 	NA	266	castle 	4.86	23.4	12.1	12.4	no	no 	NA	NA	NA	yes	NA
CPC115	23/11/23	common 	NA	266	castle 	4.81	22.3	13.6	12.3	no	no 	NA	NA	NA	yes	NA
CPC116	23/11/23	common 	NA	266	castle 	4.83	22.6	13.1	12.8	no	no 	NA	NA	NA	yes	NA
CPC117	23/11/23	common 	NA	266	castle 	4.72	24.2	14.6	13.3	no	no 	NA	NA	NA	yes	NA
CPC118	23/11/23	common 	NA	266	castle 	4.01	22.5	12.8	11.9	no	no 	NA	NA	NA	yes	NA
CPC119	23/11/23	common 	NA	266	castle 	4.39	23	13.3	12.4	no	no 	NA	NA	NA	yes	NA
CPC120	23/11/23	common 	NA	266	castle 	4.14	21.5	12.9	11.3	no	no 	NA	NA	NA	yes	NA
CPC121	23/11/23	common 	NA	266	castle 	4.04	21.9	13.1	12.2	no	no 	NA	NA	NA	yes	NA
CPC122	23/11/23	common 	NA	266	castle 	5.82	25.2	15.3	14.6	no	no 	NA	NA	NA	yes	NA
CPC123	23/11/23	common 	NA	266	castle 	4.01	22.3	12.9	11.8	no	no 	NA	NA	NA	yes	NA
CPC124	23/11/23	common 	NA	266	castle 	4.88	22	12.8	11.7	no	no 	NA	NA	NA	yes	NA
CPC125	23/11/23	common 	NA	266	castle 	5.36	23.9	14.1	13.6	no	no 	NA	NA	NA	yes	NA
CPC126	23/11/23	common 	NA	266	castle 	4.96	22.3	13.4	11.9	no	no 	NA	NA	NA	yes	NA
CPC127	23/11/23	common 	NA	266	castle 	4.92	21.4	13.6	11.2	no	no 	NA	NA	NA	yes	NA
CPC128	23/11/23	common 	NA	266	castle 	4.64	22.6	13.4	12	no	no 	NA	NA	NA	yes	NA
CPC129	23/11/23	common 	NA	266	castle 	5.44	22.3	13.4	11.8	no	no 	NA	NA	NA	yes	NA
CPC130	23/11/23	common 	NA	266	castle 	4.83	22.3	13.2	11.9	no	no 	NA	NA	NA	yes	NA
CPC131	23/11/23	common 	NA	266	castle 	4.72	21.8	12.7	12.2	no	no 	NA	NA	NA	yes	NA
CPC132	23/11/23	common 	NA	266	castle 	6.22	25.4	15.2	13.6	no	no 	NA	NA	NA	yes	NA
CPC133	23/11/23	common 	NA	266	castle 	5.41	23.5	13.7	12.7	no	no 	NA	NA	NA	yes	NA
CPC134	23/11/23	common 	NA	266	castle 	3.98	19.9	11.8	10.5	no	no 	NA	NA	NA	yes	NA
CPC135	23/11/23	common 	NA	266	castle 	4.98	22.3	12.9	11.1	no	no 	NA	NA	NA	yes	NA
CPC136	23/11/23	common 	NA	266	castle 	6.25	23.9	14.7	12.7	no	no 	NA	NA	NA	yes	NA
CPC137	23/11/23	common 	NA	266	castle 	5.8	23.5	13.8	12.6	no	no 	NA	NA	NA	yes	NA
CPC138	23/11/23	common 	NA	266	castle 	6.5	25.5	13.7	14.2	no	no 	NA	NA	NA	yes	NA
CPC139	23/11/23	common 	NA	266	castle 	5.11	24.5	14.3	13.1	no	no 	NA	NA	NA	yes	NA
CPC140	23/11/23	common 	NA	266	castle 	4.75	24.8	14	13.1	no	no 	NA	NA	NA	yes	NA
CPC141	23/11/23	common 	NA	266	castle 	4.28	23.5	14.5	12.6	yes	no 	no	low	NA	yes	NA
CPC142	23/11/23	common 	NA	266	castle 	4.48	24.2	14.6	14	no	yes	NA	NA	NA	yes	NA
CPC143	23/11/23	common 	NA	266	castle 	3.78	21.4	12.7	11.4	no 	no 	NA	NA	NA	yes	NA
CPC144	23/11/23	common 	NA	266	castle 	3.76	21.9	13.2	11.9	no	no 	NA	NA	NA	yes	NA
CPC145	23/11/23	common 	NA	266	castle 	4.41	23.6	14.2	13	no	no 	NA	NA	NA	yes	NA
CPC146	23/11/23	common 	NA	266	castle 	6.05	26.3	15.4	15.2	no	no 	NA	NA	NA	yes	NA
CPC147	23/11/23	common 	NA	266	castle 	4.34	23.2	13.8	12.2	no	no 	NA	NA	NA	yes	NA
CPC148	23/11/23	common 	NA	266	castle 	4.07	23.1	13.8	12.5	no	no 	NA	NA	NA	yes	NA
CPC149	23/11/23	common 	NA	266	castle 	4.9	24.1	14.2	13.1	no	no 	NA	NA	NA	yes	NA
CPC150	23/11/23	common 	NA	266	castle 	3.56	21.2	13.5	12.8	no	no 	NA	NA	NA	yes	NA
CPC151	23/11/23	common 	NA	266	castle 	4.81	22.9	13.5	12.7	no	no	NA	NA	NA	yes	NA
CPC152	23/11/23	common 	NA	266	castle 	4.9	23.5	13.5	12.5	no	no	NA	NA	NA	yes	NA
CPC153	23/11/23	common 	NA	266	castle 	3.76	21.7	13.6	11.7	no	no	NA	NA	NA	yes	NA
CPC154	23/11/23	common 	NA	266	castle 	4.91	22.8	12.4	12.3	no	no	NA	NA	NA	yes	NA
CPC155	23/11/23	common 	NA	266	castle 	5.76	24.2	14.6	12.6	no	no	NA	NA	NA	yes	NA
CPC156	23/11/23	common 	NA	266	castle 	4.81	22	13.2	12.4	yes	no	yes	low	TBC	yes	NA
CPC157	23/11/23	common 	NA	266	castle 	5.05	24.3	13.8	12.6	no	no 	NA	NA	NA	yes	NA
CPC158	23/11/23	common 	NA	266	castle 	5.31	23.5	13.9	12.5	no	no 	NA	NA	NA	yes	NA
CPC159	23/11/23	common 	NA	266	castle 	5.95	25.4	15	13.6	no	no 	NA	NA	NA	yes	NA
CPC160	23/11/23	common 	NA	266	castle 	4.84	23.5	14.1	13	no	no 	NA	NA	NA	yes	NA
CPC161	23/11/23	common 	NA	266	castle 	3.8	21.1	14.3	13.8	no	no 	NA	NA	NA	yes	NA
CPC162	23/11/23	common 	NA	266	castle 	5.44	23.6	14.6	13	no	no 	NA	NA	NA	yes	NA
CPC163	23/11/23	common 	NA	266	castle 	4.83	22.4	13.4	12.1	no	no 	NA	NA	NA	yes	NA
CPC164	23/11/23	common 	NA	266	castle 	4.33	24.6	13.8	13.6	no	no 	NA	NA	NA	yes	NA
CPC165	23/11/23	common 	NA	266	castle 	5.48	24.2	13.7	12.6	no	no 	NA	NA	NA	yes	NA
CPC166	23/11/23	common 	NA	266	castle 	4.41	22	13	11.8	no	no 	NA	NA	NA	yes	NA
CPC167	23/11/23	common 	NA	266	castle 	5.63	25.6	14.1	13.2	no	no 	NA	NA	NA	yes	NA
CPC168	23/11/23	common 	NA	266	castle 	5.67	25.4	14	13.3	no	no 	NA	NA	NA	yes	NA
CPC169	23/11/23	common 	NA	266	castle 	5.72	25.7	15.1	13.8	no	no 	NA	NA	NA	yes	NA
CPC170	23/11/23	common 	NA	266	castle 	5.61	25.5	14.7	13.4	no	no 	NA	NA	NA	yes	NA
CPC171	23/11/23	common 	NA	266	castle 	4.44	21.6	13	11.5	no	no 	NA	NA	NA	yes	NA
CPC172	23/11/23	common 	NA	266	castle 	5.17	25.1	13.8	13.7	no	no 	NA	NA	NA	yes	NA
CPC173	23/11/23	common 	NA	266	castle 	3.97	22.7	12.8	12.1	no	no 	NA	NA	NA	yes	NA
CPC174	23/11/23	common 	NA	266	castle 	5.26	24.1	13.7	12.9	no	no 	NA	NA	NA	yes	NA
CPC175	23/11/23	common 	NA	266	castle 	3.48	20.2	12.2	12.7	no	no 	NA	NA	NA	yes	NA
CPC176	23/11/23	common 	NA	266	castle 	5.04	24.1	14.2	13.4	no	no 	NA	NA	NA	yes	NA
CPC177	23/11/23	common 	NA	266	castle 	4.11	22.3	13.2	11.8	yes	no	yes	low	TBC	yes	NA
CPC178	23/11/23	common 	NA	266	castle 	3.62	22.2	13.1	12	no 	no	NA	NA	NA	yes	NA
CPC179	23/11/23	common 	NA	266	castle 	3.71	22.5	14.4	12.2	no 	no	NA	NA	NA	yes	NA
CPC180	23/11/23	common 	NA	266	castle 	3.92	23.7	14	12.8	no 	no	NA	NA	NA	yes	NA
CPC181	23/11/23	common 	NA	266	castle 	3.56	22.2	13.2	12.3	no 	no	NA	NA	NA	yes	NA
CPC182	23/11/23	common 	NA	266	castle 	3.98	22	12.2	12	no 	no	NA	NA	NA	yes	NA
CPC183	23/11/23	common 	NA	266	castle 	4.07	24.4	13.3	13.2	no 	no	NA	NA	NA	yes	NA
CPC184	23/11/23	common 	NA	266	castle 	3.45	21.6	13.1	11.7	no 	no	NA	NA	NA	yes	NA
CPC185	23/11/23	common 	NA	266	castle 	3.36	22.4	12.8	11.9	no 	no	NA	NA	NA	yes	NA
CPC186	23/11/23	common 	NA	266	castle 	3.47	21.4	13.4	11	no 	no	NA	NA	NA	yes	NA
CPC187	23/11/23	common 	NA	266	castle 	3.77	20.8	12.7	11.7	no 	no	NA	NA	NA	yes	NA
CPC188	23/11/23	common 	NA	266	castle 	4.91	22.9	13.5	12.3	no 	no	NA	NA	NA	yes	NA
CPC189	23/11/23	common 	NA	266	castle 	4.84	22.7	13.4	12.3	no 	no	NA	NA	NA	yes	NA
CPC190	23/11/23	common 	NA	266	castle 	3.67	21.2	12.7	11.3	no 	no	NA	NA	NA	yes	NA
CPC191	23/11/23	common 	NA	266	castle 	4.58	23.5	13.5	12.6	no 	no	NA	NA	NA	yes	NA
CPC192	23/11/23	common 	NA	266	castle 	3.52	22.3	13.3	12	no 	no	NA	NA	NA	yes	NA
CPC193	23/11/23	common 	NA	266	castle 	4.64	23.1	14.3	12.8	no 	no	NA	NA	NA	yes	NA
