snail_id	date	species	colour	Parasite	Movement	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180	185	190	195	200	205	210	215	220	225	230	235	240	245	250
FCP221	16/11/23	common	NA	no	14	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	light	dark	patterned	dark	patterned	dark	light	patterned	dark	dark	dark	dark	light	dark	patterned	dark	light	light	light	light
FCP222	16/11/23	common	NA	no	16	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	patterned	light	dark	dark	dark	light	dark	light	light	patterned	dark	dark	light	light	light	dark	dark	dark	dark	dark	dark	dark	light	light	dark	patterned	dark	patterned	light	light
FCP223	16/11/23	common	NA	no	1	light	light	light	light	light	light	light	light	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
FCP224	16/11/23	common	NA	no	2	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
FCP225	16/11/23	common	NA	no	0	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
FCP226	16/11/23	common	NA	no	20	light	light	light	light	light	light	dark	light	dark	dark	dark	dark	dark	light	light	light	light	light	light	light	patterned	light	patterned	light	dark	patterned	dark	dark	dark	dark	patterned	patterned	dark	light	light	light	dark	dark	dark	patterned	light	patterned	light	dark	dark
FCP227	16/11/23	common	NA	no	11	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	dark	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	light	dark	dark	dark	dark	dark	light	dark	light	dark	dark	dark	dark	dark	dark	patterned	dark	dark	dark
FCP228	16/11/23	common	NA	yes	2	dark	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light
FCP229	16/11/23	common	NA	yes	3	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	patterned	patterned	dark	dark	dark	dark	dark
FCP230	16/11/23	common	NA	no	8	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	patterned	light	dark	dark	light	dark	dark	light	dark	light	light	light	light	light
FCP231	16/11/23	common	NA	no	0	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
FCP232	16/11/23	common	NA	no	0	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
FCP233	16/11/23	common	NA	no	17	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	light	patterned	light	light	light	patterned	dark	light	dark	light	light	dark	dark	light	dark	light	light	light	light	light	light	patterned	dark	light	patterned	dark	dark
FCP234	16/11/23	common	NA	yes	1	patterned	patterned	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
FCP235	16/11/23	common	NA	no	10	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	light	light	light	light	patterned	light	dark	patterned	light	patterned	patterned	dark	patterned	dark	dark
FCP236	16/11/23	common	NA	no	2	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	light	light	light	light	light	light
FCP237	16/11/23	common	NA	no	3	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
FCP238	16/11/23	common	NA	no	5	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	patterned	dark	dark	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
FCP239	16/11/23	common	NA	yes	5	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	light	light	dark	light	patterned	patterned	dark	dark
FCP240	16/11/23	common	NA	no	0	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
FCP241	16/11/23	common	NA	no	6	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	patterned	dark	light	dark	light	light	light	light	light	light	light	light	light	light	light	light
FCP242	16/11/23	common	NA	no	18	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	light	patterned	dark	patterned	dark	light	dark	patterned	light	light	patterned	patterned	dark	light	dark	dark	dark	light	dark	light	dark
FCP243	16/11/23	common	NA	no	8	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	dark	dark	patterned	dark	light	light	light	light	light	light	light	light	light	light	dark	dark	dark	light	dark	dark	dark	dark	dark	dark
FCP244	16/11/23	common	NA	no	9	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	dark	dark	light	patterned	patterned	patterned	patterned	patterned	dark	light	patterned	patterned	patterned	dark	dark	dark
FCP245	16/11/23	common	NA	yes	12	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	patterned	light	light	light	dark	dark	light	patterned	patterned	patterned	dark	dark	dark	light	light	light	light	patterned	patterned	light	light	light
FCP246	16/11/23	common	NA	no	13	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	patterned	patterned	patterned	patterned	patterned	patterned	light	dark	light	dark	light	light	dark	patterned	dark	light	light	dark	dark	light	light	light	light	light	light	light	light	light	light	light	light	light
FCP247	16/11/23	common	NA	no	4	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	patterned	patterned	light	dark	dark	dark	light	light
FCP248	16/11/23	common	NA	no	6	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	light	patterned	dark	dark	dark	patterned	patterned	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
FCP249	16/11/23	common	NA	no	0	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
FCP250	16/11/23	common	NA	no	7	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	light	dark	light	patterned	patterned	patterned	dark	dark	dark	dark	dark	dark	dark	dark
FCP251	16/11/23	common	NA	no	4	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	light	patterned	light	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
FCP252	16/11/23	common	NA	no	17	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	patterned	patterned	patterned	patterned	dark	dark	dark	dark	dark	patterned	light	dark	dark	patterned	light	dark	patterned	dark	light	light	dark	patterned	patterned	patterned	light	light	dark	dark	dark	patterned
FCP253	16/11/23	common	NA	yes	3	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	light	dark	dark	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
FCP254	16/11/23	common	NA	no	8	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	light	light	light	dark	patterned	patterned	patterned	light	light	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	light	dark
FCP255	16/11/23	common	NA	no	13	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	patterned	patterned	light	light	light	light	light	light	patterned	light	patterned	light	light	dark	patterned	light	patterned	light	patterned	dark	dark	dark
FCP256	16/11/23	common	NA	no	8	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	dark	patterned	patterned	patterned	dark	light	patterned	patterned	dark	dark	patterned	patterned	dark	dark
FCP257	16/11/23	common	NA	no	12	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	light	light	light	light	patterned	patterned	light	dark	light	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	patterned	dark	patterned	light	dark
FCP258	16/11/23	common	NA	no	2	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	patterned	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark	dark
FCP259	16/11/23	common	NA	no	13	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	dark	dark	dark	dark	light	dark	dark	light	light	dark	patterned	dark	dark	dark	dark	dark	dark	dark	patterned	dark	patterned	light	light	dark	patterned	patterned	patterned	patterned	patterned	patterned
FCP260	16/11/23	common	NA	no	0	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned	patterned
